ID,Sex,Bachelor,Age,Graduated,Career,Work Experience,Family Expenses,Family  Size,Variable,Description
1462220996,Male,No,27,No,Doctor,1,Low,3,Dog_3,The specimen is responsible and hardworking.
1462226073,Female,No,27,No,Scientist,1,Low,7,Dog_4,The specimen is responsible and hardworking.
1462224442,Female,Yes,51,Yes,Fashion Designer,1,High,5,Dog_6,The specimen is reliable and experienced.
1462224498,Male,Yes,65,Yes,Fashion Designer,5,High,2,Dog_6,The specimen is reliable and experienced.
1462223949,Male,Yes,51,Yes,Scientist,,Low,2,Dog_6,The specimen is reliable and experienced.
1462222222,Female,Yes,36,Yes,Fashion Designer,1,Average,3,Dog_3,The specimen is reliable and experienced.
1462219417,Male,No,35,Yes,Fashion Designer,5,Low,2,Dog_6,The specimen is reliable and experienced.
1462220311,Male,Yes,38,Yes,Fashion Designer,4,Average,3,Dog_6,The specimen is reliable and experienced.
1462221176,Female,No,22,No,Doctor,0,Low,6,Dog_4,The specimen is responsible and hardworking.
1462224210,Male,No,25,No,Singer,13,Low,3,Dog_6,The specimen is responsible and hardworking.
1462224689,Male,Yes,53,Yes,Fashion Designer,6,Average,2,Dog_6,The specimen is reliable and experienced.
1462220918,Female,No,20,,Doctor,1,Low,4,Dog_6,The specimen is responsible and hardworking.
1462219387,Male,No,19,No,Doctor,5,Low,4,Dog_2,The specimen is rather joyful than responsible.
1462221158,Female,Yes,47,Yes,Fashion Designer,1,Average,3,Dog_6,The specimen is reliable and experienced.
1462221691,Female,Yes,48,Yes,Fashion Designer,0,Average,2,Dog_3,The specimen is reliable and experienced.
1462226239,Male,Yes,28,No,Singer,9,High,4,Dog_6,The specimen is responsible and hardworking.
1462226523,Male,No,18,No,Doctor,4,Low,4,Dog_4,The specimen is rather joyful than responsible.
1462218732,Female,No,49,No,Scientist,1,Low,,Dog_7,The specimen is reliable and experienced.
1462219221,Male,Yes,50,Yes,Fashion Designer,0,Average,4,Dog_6,The specimen is reliable and experienced.
1462219163,Male,Yes,40,Yes,Singer,1,Average,2,Dog_3,The specimen is reliable and experienced.
1462225696,Female,No,51,Yes,Singer,1,Low,1,Dog_6,The specimen is reliable and experienced.
1462219509,Female,Yes,59,Yes,Scientist,0,Low,1,Dog_3,The specimen is reliable and experienced.
1462221398,Female,No,28,No,Doctor,0,Low,4,Dog_2,The specimen is responsible and hardworking.
1462224371,Male,No,47,Yes,Fashion Designer,9,Low,2,Dog_6,The specimen is reliable and experienced.
1462226489,Male,No,30,Yes,Doctor,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462224017,Male,No,18,No,Doctor,0,Low,5,Dog_4,The specimen is rather joyful than responsible.
1462225733,Female,Yes,67,Yes,Lawyer,1,Low,1,Dog_4,The specimen is reliable and experienced.
1462226108,Female,Yes,35,No,Scientist,0,High,1,Dog_6,The specimen is reliable and experienced.
1462220912,Male,Yes,37,Yes,HR,1,High,3,Dog_6,The specimen is reliable and experienced.
1462225587,Male,Yes,51,Yes,Scientist,1,Average,4,Dog_6,The specimen is reliable and experienced.
1462219728,Male,No,87,No,Lawyer,1,Low,1,Dog_6,The specimen is reliable and experienced.
1462223193,Male,Yes,58,Yes,Fashion Designer,7,Low,2,Dog_6,The specimen is reliable and experienced.
1462224731,Male,Yes,56,No,Lawyer,0,High,2,Dog_6,The specimen is reliable and experienced.
1462225629,Male,Yes,46,Yes,Fashion Designer,1,Low,1,Dog_2,The specimen is reliable and experienced.
1462225389,Male,Yes,47,Yes,HR,9,Low,,Dog_6,The specimen is reliable and experienced.
1462223869,Male,Yes,42,Yes,Fashion Designer,1,Average,4,Dog_6,The specimen is reliable and experienced.
1462220324,Female,No,43,Yes,Singer,0,Low,6,Dog_6,The specimen is reliable and experienced.
1462219224,Male,No,28,Yes,Singer,,Low,3,Dog_4,The specimen is responsible and hardworking.
1462223897,Female,Yes,35,Yes,Singer,0,Low,4,Dog_1,The specimen is reliable and experienced.
1462221948,Male,No,69,Yes,Content Creation,8,Low,,Dog_6,The specimen is reliable and experienced.
1462223517,Male,No,47,Yes,Scientist,1,Low,1,Dog_6,The specimen is reliable and experienced.
1462224646,Female,No,29,No,Doctor,8,Low,,,The specimen is responsible and hardworking.
1462219325,Female,Yes,26,Yes,Fashion Designer,12,Average,2,Dog_6,The specimen is responsible and hardworking.
1462223351,Female,Yes,55,Yes,Housewife,13,Average,3,Dog_5,The specimen is reliable and experienced.
1462219066,Male,No,25,No,Content Creation,3,Low,3,Dog_5,The specimen is responsible and hardworking.
1462220761,Male,Yes,68,Yes,Fashion Designer,0,High,2,Dog_6,The specimen is reliable and experienced.
1462225670,Male,Yes,73,Yes,Singer,1,High,4,Dog_6,The specimen is reliable and experienced.
1462223251,Female,No,46,Yes,Fashion Designer,9,Low,1,Dog_6,The specimen is reliable and experienced.
1462223792,Female,No,31,Yes,Housewife,9,Low,1,Dog_6,The specimen is reliable and experienced.
1462226362,,Yes,76,Yes,Lawyer,8,High,,Dog_6,The specimen is reliable and experienced.
1462220446,Female,No,27,Yes,Fashion Designer,8,Low,1,Dog_6,The specimen is responsible and hardworking.
1462218811,Female,Yes,62,Yes,Fashion Designer,2,Average,3,Dog_6,The specimen is reliable and experienced.
1462225718,Male,Yes,67,Yes,HR,0,High,2,Dog_6,The specimen is reliable and experienced.
1462224991,Male,No,31,No,Doctor,1,Low,3,Dog_2,The specimen is reliable and experienced.
1462220075,Female,No,45,Yes,Fashion Designer,2,Low,1,Dog_6,The specimen is reliable and experienced.
1462220532,Male,Yes,80,Yes,Lawyer,,High,2,Dog_6,The specimen is reliable and experienced.
1462222216,Male,Yes,49,Yes,Singer,0,Low,4,Dog_6,The specimen is reliable and experienced.
1462226003,Male,Yes,50,No,Singer,0,Average,3,Dog_6,The specimen is reliable and experienced.
1462225845,Female,No,26,,Doctor,0,Low,7,Dog_6,The specimen is responsible and hardworking.
1462221383,Female,Yes,56,No,,,Average,3,Dog_4,The specimen is reliable and experienced.
1462225437,Female,No,37,No,Scientist,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462219299,Male,Yes,60,Yes,,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462223217,Male,Yes,48,Yes,Fashion Designer,0,Average,2,Dog_5,The specimen is reliable and experienced.
1462221424,Female,Yes,74,Yes,Fashion Designer,0,Average,2,Dog_6,The specimen is reliable and experienced.
1462225631,Male,Yes,36,Yes,HR,1,High,4,Dog_6,The specimen is reliable and experienced.
1462225662,Female,Yes,47,Yes,Fashion Designer,0,Average,4,Dog_4,The specimen is reliable and experienced.
1462226526,Female,,50,No,Scientist,1,Low,2,Dog_6,The specimen is reliable and experienced.
1462225598,Female,Yes,23,No,Doctor,7,High,2,Dog_6,The specimen is responsible and hardworking.
1462224443,Male,Yes,46,Yes,HR,1,High,5,Dog_6,The specimen is reliable and experienced.
1462226223,Male,No,59,Yes,Singer,0,Low,1,Dog_4,The specimen is reliable and experienced.
1462221149,Male,No,18,No,Singer,1,Low,4,Dog_6,The specimen is rather joyful than responsible.
1462224621,Male,Yes,38,Yes,Singer,2,Average,2,Dog_6,The specimen is reliable and experienced.
1462220407,Female,Yes,37,Yes,Scientist,1,Average,2,Dog_6,The specimen is reliable and experienced.
1462221396,Female,No,37,Yes,Singer,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462226333,Male,Yes,33,Yes,Fashion Designer,,Low,,Dog_6,The specimen is reliable and experienced.
1462222472,Female,Yes,46,No,Singer,4,Average,,Dog_4,The specimen is reliable and experienced.
1462224156,Female,Yes,47,Yes,Fashion Designer,0,High,5,Dog_6,The specimen is reliable and experienced.
1462219862,Male,Yes,72,Yes,Fashion Designer,0,High,5,Dog_6,The specimen is reliable and experienced.
1462219482,Female,No,51,Yes,Singer,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462219054,Male,Yes,45,Yes,Fashion Designer,4,Average,4,Dog_6,The specimen is reliable and experienced.
1462219226,Female,Yes,35,Yes,Doctor,1,Low,3,Dog_6,The specimen is reliable and experienced.
1462225366,Female,No,20,No,Content Creation,1,Low,3,Dog_3,The specimen is responsible and hardworking.
1462223040,Male,No,31,No,Doctor,,Low,,Dog_6,The specimen is reliable and experienced.
1462225719,Male,Yes,35,No,Scientist,0,Average,5,Dog_4,The specimen is reliable and experienced.
1462223133,Male,Yes,49,Yes,HR,0,High,4,Dog_6,The specimen is reliable and experienced.
1462221248,Female,No,30,Yes,Doctor,8,Low,,Dog_2,The specimen is reliable and experienced.
1462222738,Male,Yes,85,Yes,Lawyer,,Low,1,Dog_6,The specimen is reliable and experienced.
1462226282,Female,Yes,67,Yes,Fashion Designer,0,High,2,Dog_6,The specimen is reliable and experienced.
1462223843,Male,Yes,25,Yes,Doctor,8,Low,2,Dog_6,The specimen is responsible and hardworking.
1462222121,Female,No,48,No,Content Creation,1,Low,1,Dog_3,The specimen is reliable and experienced.
1462221028,Male,No,40,,Fashion Designer,8,Low,2,Dog_6,The specimen is reliable and experienced.
1462220955,Female,Yes,58,No,Scientist,1,Low,1,Dog_6,The specimen is reliable and experienced.
1462220281,Male,Yes,42,No,Scientist,9,Low,3,Dog_6,The specimen is reliable and experienced.
1462223425,Male,No,30,Yes,Fashion Designer,7,Low,3,Dog_6,The specimen is reliable and experienced.
1462219635,Female,No,25,No,Doctor,1,Low,5,Dog_6,The specimen is responsible and hardworking.
1462222131,Female,Yes,56,Yes,Housewife,5,Low,1,Dog_6,The specimen is reliable and experienced.
1462219294,Female,No,26,No,HR,8,Low,3,Dog_6,The specimen is responsible and hardworking.
1462219987,Male,Yes,50,Yes,Fashion Designer,0,Average,4,Dog_6,The specimen is reliable and experienced.
1462224861,Female,No,37,Yes,Scientist,0,Low,1,Dog_4,The specimen is reliable and experienced.
1462222480,Female,Yes,83,No,Lawyer,0,High,2,Dog_6,The specimen is reliable and experienced.
1462220941,Female,Yes,19,No,Fashion Designer,,High,2,Dog_4,The specimen is rather joyful than responsible.
1462222411,Male,Yes,66,No,Scientist,1,Low,2,Dog_6,The specimen is reliable and experienced.
1462223350,Male,Yes,47,Yes,Fashion Designer,0,Low,2,Dog_6,The specimen is reliable and experienced.
1462219798,Male,Yes,27,No,,1,Average,6,Dog_4,The specimen is responsible and hardworking.
1462221457,Female,Yes,26,No,Singer,1,Average,2,Dog_4,The specimen is responsible and hardworking.
1462222715,Male,Yes,37,Yes,HR,0,Average,5,Dog_6,The specimen is reliable and experienced.
1462222527,Male,Yes,47,Yes,Singer,1,Average,4,Dog_6,The specimen is reliable and experienced.
1462224696,Male,Yes,28,Yes,Fashion Designer,9,Average,2,Dog_6,The specimen is responsible and hardworking.
1462220924,Male,Yes,70,Yes,Lawyer,0,High,2,Dog_6,The specimen is reliable and experienced.
1462225313,Female,Yes,45,Yes,Fashion Designer,,High,,Dog_6,The specimen is reliable and experienced.
1462225910,Male,Yes,45,No,Scientist,1,Average,5,Dog_6,The specimen is reliable and experienced.
1462223331,Female,Yes,43,Yes,Scientist,0,High,4,Dog_3,The specimen is reliable and experienced.
1462225948,Male,Yes,47,Yes,Fashion Designer,1,Average,2,Dog_2,The specimen is reliable and experienced.
1462225113,Female,No,50,Yes,HR,1,Low,1,Dog_6,The specimen is reliable and experienced.
1462220762,Male,Yes,50,Yes,Singer,,Low,4,Dog_6,The specimen is reliable and experienced.
1462219756,Female,Yes,57,Yes,Scientist,0,Low,7,Dog_7,The specimen is reliable and experienced.
1462225254,Male,Yes,78,No,Lawyer,1,High,2,Dog_2,The specimen is reliable and experienced.
1462222621,Female,Yes,88,No,Lawyer,0,High,2,Dog_6,The specimen is reliable and experienced.
1462219600,Male,Yes,51,Yes,HR,1,High,4,Dog_6,The specimen is reliable and experienced.
1462220277,Female,Yes,35,Yes,Fashion Designer,2,Average,2,Dog_6,The specimen is reliable and experienced.
1462222047,Female,No,27,Yes,Doctor,1,Low,7,Dog_2,The specimen is responsible and hardworking.
1462224712,Male,Yes,36,Yes,Fashion Designer,0,Average,2,Dog_6,The specimen is reliable and experienced.
1462222955,Male,Yes,63,Yes,Fashion Designer,5,Average,4,Dog_6,The specimen is reliable and experienced.
1462226363,Female,Yes,,Yes,Fashion Designer,9,Low,2,Dog_6,The specimen is reliable and experienced.
1462222604,Male,Yes,28,No,Fashion Designer,1,Low,2,Dog_6,The specimen is responsible and hardworking.
1462219300,Female,No,25,No,Scientist,,Low,4,Dog_6,The specimen is responsible and hardworking.
1462221601,Male,Yes,53,Yes,Fashion Designer,8,Low,1,Dog_6,The specimen is reliable and experienced.
1462223720,Male,No,36,Yes,Fashion Designer,9,Low,1,Dog_6,The specimen is reliable and experienced.
1462220260,Male,Yes,69,Yes,Lawyer,0,High,3,Dog_6,The specimen is reliable and experienced.
1462218734,Male,Yes,47,No,Fashion Designer,,Average,4,Dog_6,The specimen is reliable and experienced.
1462220706,Male,No,32,Yes,Doctor,8,Low,2,Dog_4,The specimen is reliable and experienced.
1462222194,Male,No,29,No,Singer,5,Low,1,Dog_6,The specimen is responsible and hardworking.
1462225438,Male,Yes,25,Yes,Scientist,1,Low,2,Dog_6,The specimen is responsible and hardworking.
1462226214,Female,No,43,Yes,Fashion Designer,8,Low,4,Dog_6,The specimen is reliable and experienced.
1462219979,Male,No,19,No,Doctor,1,Low,4,Dog_3,The specimen is rather joyful than responsible.
1462220118,Female,No,18,No,Doctor,1,Low,5,Dog_6,The specimen is rather joyful than responsible.
1462223749,Female,No,30,Yes,Doctor,6,Low,,Dog_3,The specimen is reliable and experienced.
1462219920,Male,Yes,49,No,Fashion Designer,0,Low,2,Dog_7,The specimen is reliable and experienced.
1462223688,Male,Yes,36,Yes,Doctor,8,High,2,Dog_6,The specimen is reliable and experienced.
1462219616,Female,Yes,42,Yes,Fashion Designer,0,Average,2,Dog_6,The specimen is reliable and experienced.
1462225969,Male,No,45,Yes,Fashion Designer,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462224582,Male,Yes,41,Yes,Fashion Designer,0,Average,4,Dog_4,The specimen is reliable and experienced.
1462221044,Female,No,46,Yes,Content Creation,1,Low,1,Dog_6,The specimen is reliable and experienced.
1462224272,Male,Yes,69,No,Lawyer,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462219517,Male,No,28,Yes,Doctor,1,Low,4,Dog_6,The specimen is responsible and hardworking.
1462218643,Female,No,25,Yes,Doctor,1,Low,5,Dog_6,The specimen is responsible and hardworking.
1462224917,Female,No,39,No,Scientist,6,Low,1,Dog_3,The specimen is reliable and experienced.
1462222575,Male,No,29,No,Content Creation,9,Low,4,Dog_3,The specimen is responsible and hardworking.
1462223530,Female,No,73,Yes,Fashion Designer,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462225309,Male,No,41,Yes,Singer,,Low,1,Dog_6,The specimen is reliable and experienced.
1462225607,Male,No,22,No,Content Creation,0,Low,4,Dog_6,The specimen is responsible and hardworking.
1462222342,Male,Yes,33,Yes,Singer,1,Low,2,Dog_7,The specimen is reliable and experienced.
1462226255,Male,Yes,41,Yes,Fashion Designer,0,Average,3,Dog_3,The specimen is reliable and experienced.
1462219884,Male,Yes,62,Yes,Singer,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462220480,Male,Yes,88,No,HR,0,High,3,Dog_6,The specimen is reliable and experienced.
1462224471,Female,Yes,50,Yes,Fashion Designer,1,Average,4,Dog_6,The specimen is reliable and experienced.
1462224842,Male,Yes,82,Yes,Lawyer,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462226069,Female,Yes,50,Yes,Fashion Designer,0,Average,2,Dog_3,The specimen is reliable and experienced.
1462224029,Male,No,42,Yes,Fashion Designer,9,Low,1,Dog_6,The specimen is reliable and experienced.
1462218909,Female,No,27,Yes,Scientist,1,Low,3,Dog_6,The specimen is responsible and hardworking.
1462222852,Male,Yes,61,Yes,Fashion Designer,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462225889,Male,No,30,Yes,Content Creation,1,Low,5,Dog_6,The specimen is reliable and experienced.
1462225098,Female,No,36,Yes,Scientist,9,Low,1,Dog_4,The specimen is reliable and experienced.
1462223982,Male,Yes,48,Yes,Fashion Designer,1,Average,3,Dog_2,The specimen is reliable and experienced.
1462223326,Female,No,33,Yes,Singer,0,Low,1,Dog_7,The specimen is reliable and experienced.
1462219217,Male,Yes,82,No,HR,1,High,2,Dog_6,The specimen is reliable and experienced.
1462219456,Female,Yes,57,No,Scientist,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462221016,Female,Yes,73,Yes,Fashion Designer,,Average,2,Dog_6,The specimen is reliable and experienced.
1462222436,Male,Yes,26,No,Fashion Designer,7,Low,4,Dog_4,The specimen is responsible and hardworking.
1462222596,Male,Yes,29,No,HR,,High,3,Dog_6,The specimen is responsible and hardworking.
1462224727,Male,Yes,45,Yes,Fashion Designer,0,Average,4,Dog_6,The specimen is reliable and experienced.
1462226173,Male,No,23,No,Doctor,1,Low,5,Dog_4,The specimen is responsible and hardworking.
1462222282,Male,No,27,Yes,HR,0,Low,6,Dog_6,The specimen is responsible and hardworking.
1462218575,Male,Yes,32,No,Singer,1,Low,2,Dog_3,The specimen is reliable and experienced.
1462220412,Female,No,19,No,Doctor,0,Low,,Dog_6,The specimen is rather joyful than responsible.
1462222160,Male,No,32,Yes,Fashion Designer,1,Low,1,Dog_6,The specimen is reliable and experienced.
1462222977,Male,Yes,45,No,Fashion Designer,1,Average,3,Dog_6,The specimen is reliable and experienced.
1462220383,Male,No,19,No,Doctor,,Low,5,Dog_4,The specimen is rather joyful than responsible.
1462221247,Male,Yes,35,Yes,HR,8,High,4,Dog_6,The specimen is reliable and experienced.
1462226245,Female,No,30,No,Housewife,3,Low,,Dog_3,The specimen is reliable and experienced.
1462225958,Female,Yes,35,Yes,Scientist,0,Low,3,Dog_3,The specimen is reliable and experienced.
1462220845,Male,No,28,Yes,Doctor,6,Low,5,Dog_2,The specimen is responsible and hardworking.
